0_NDVI,10_NDVI,11_NDVI,12_NDVI,13_NDVI,14_NDVI,15_NDVI,16_NDVI,17_NDVI,18_NDVI,19_NDVI,1_NDVI,20_NDVI,2_NDVI,3_NDVI,4_NDVI,5_NDVI,6_NDVI,7_NDVI,8_NDVI,9_NDVI,COD_COMUNA,NOM_COM,NOM_PROV,NOM_REG
3523.1406,3179.416344,2758.506386,2924.648659,3102.779657,3012.782657,3013.453084,2698.558579,2427.802526,2905.216398,2553.611113,3147.067204,2718.485485,3453.938159,3391.311826,3453.68929,3135.416863,3148.691917,3241.094754,3216.335656,2791.846714,1320,Puente Alto,Cordillera,Metropolitana de Santiago
1375.488598,1533.627176,1418.268018,1382.66352,1430.634122,1524.273683,1528.52627,1412.845383,1226.408834,1340.691439,1359.005036,1428.843433,1405.4591,1517.898594,1331.784627,1425.525304,1406.499032,1400.076395,1436.903781,1506.273196,1388.142313,1320,San JosÃ© de Maipo,Cordillera,Metropolitana de Santiago
3659.539998,3538.259596,3155.673502,3121.605596,3307.178041,3403.881277,3164.725088,3076.533611,2878.179173,3351.213094,2913.341023,3462.515198,3122.993549,3592.910264,3558.835672,3612.6179,3508.346705,3326.829627,3552.140276,3744.871558,3301.426957,1311,La Pintana,Santiago,Metropolitana de Santiago
5088.933496,4953.793458,4516.918831,4544.229326,4711.418971,4557.324338,4579.219839,4196.752081,3703.325012,4525.991492,3894.067761,4760.216222,4163.85575,5076.309824,4978.661615,4974.117641,4739.948259,4812.844399,4883.040375,4741.765085,4474.612925,1340,Buin,Maipo,Metropolitana de Santiago
5316.884297,5152.649674,4778.421033,4784.370468,4958.02888,4859.17373,4812.679987,4590.99864,4153.226224,4951.848994,4282.611284,5028.951208,4435.901415,5306.098521,5204.182542,5184.831287,4973.342433,5028.099936,5158.721676,4952.68313,4699.68301,1340,Calera de Tango,Maipo,Metropolitana de Santiago
5208.994568,5230.238054,4623.27229,4761.43138,5144.736875,4881.005551,4993.872457,4488.858686,3616.872195,4499.798141,3962.272746,4865.516031,4203.5661,5224.477736,5300.506747,5262.870887,4747.213364,5054.743164,5097.092117,4830.807366,4569.406853,1340,Paine,Maipo,Metropolitana de Santiago
4167.492199,3893.09391,3547.927041,3529.102978,3711.235211,3582.061316,3515.934569,3341.833911,2961.033554,3542.119474,3058.285484,3938.534481,3238.752873,4183.54227,4049.96705,4086.508212,3783.784389,3875.944086,3897.554475,3797.27145,3553.110188,1340,San Bernardo,Maipo,Metropolitana de Santiago
5068.38194,5287.368583,4499.054203,4674.997151,4923.087854,4647.169393,4911.480491,4507.982401,3945.461037,4564.549877,4078.7556,4790.281851,4315.348096,5006.165972,5235.984659,5204.659128,4583.989736,5141.610372,4940.627886,4910.759678,4726.447558,1350,MarÃ­a Pinto,Melipilla,Metropolitana de Santiago
5443.493003,5606.628373,5179.978558,5245.537282,5375.204168,5170.477512,5236.263432,4993.929256,4574.489576,5225.212451,4728.76626,5327.899188,4828.972978,5522.874526,5606.085816,5587.421267,5261.588061,5480.575338,5544.048491,5374.536715,5269.77797,1360,El Monte,Talagante,Metropolitana de Santiago
5067.586347,5250.74971,4721.991457,4801.455092,5029.226249,4835.724236,4934.63575,4535.9397,4031.507684,4751.930855,4256.828597,4825.63961,4421.723089,5099.502037,5218.872823,5226.820395,4773.130287,4959.903638,5097.660641,4820.204552,4750.549885,1360,Isla de Maipo,Talagante,Metropolitana de Santiago
4895.343966,4995.309991,4628.269653,4627.837161,4762.482796,4616.097752,4622.546049,4414.862165,4028.727592,4701.556378,4173.317123,4787.625653,4288.359992,4985.037897,5005.522198,5008.111858,4781.350675,4832.161367,4959.2328,4771.912956,4641.985093,1360,Talagante,Talagante,Metropolitana de Santiago
