0_NDVI,10_NDVI,11_NDVI,12_NDVI,13_NDVI,14_NDVI,15_NDVI,16_NDVI,17_NDVI,18_NDVI,19_NDVI,1_NDVI,20_NDVI,2_NDVI,3_NDVI,4_NDVI,5_NDVI,6_NDVI,7_NDVI,8_NDVI,9_NDVI,COD_COMUNA,NOM_COM,NOM_PROV,NOM_REG
0.42202536069999996,0.4284447503,0.4207380894,0.3872200349,0.31942463050000003,0.47705136130000003,0.49017214620000005,0.3156923177,0.2810553021,0.3484928891,0.27339045630000003,0.43137649330000005,0.3242619755,0.4538774203,0.49470113629999996,0.4361486794,0.3623016832,0.47468723890000003,0.3901907386,0.3966299772,0.352590281,1330,Colina,Chacabuco,Metropolitana de Santiago
0.5660731348,0.551420643,0.540055717,0.49402779659999996,0.423634487,0.5752505606,0.5970348239,0.450272389,0.37019933299999996,0.4481651162,0.33190391220000004,0.5454239631000001,0.48938893260000005,0.5759122461,0.6148028817000001,0.5626030609,0.483197834,0.5759333939,0.5194684759,0.515369475,0.46708471440000005,1330,Lampa,Chacabuco,Metropolitana de Santiago
0.45307529649999995,0.4024426113,0.4111586697,0.38192944269999995,0.29724775340000004,0.4414995229,0.45836427,0.3213103147,0.2586107177,0.3322977668,0.22175930459999998,0.42891908430000003,0.33318284680000004,0.4736946706,0.5057927538,0.45348710039999995,0.3664698065,0.46978335610000005,0.4086093084,0.4186766545,0.3470317111,1312,Quilicura,Santiago,Metropolitana de Santiago
0.2161488391,0.1763369451,0.194567833,0.18454455009999998,0.165609282,0.1951442169,0.1905706009,0.1649900516,0.1571395088,0.17998895520000002,0.14917167039999998,0.1940919542,0.1674324573,0.1999243309,0.2199067666,0.20556416749999998,0.1828184994,0.2070457379,0.1857220144,0.24939956470000002,0.1708148715,1310,Conchalí,Santiago,Metropolitana de Santiago
0.3315118317,0.2910597513,0.30279047989999996,0.2784984183,0.2143548949,0.30618711309999996,0.3303180943,0.2419765186,0.1984624545,0.2500666581,0.17449078380000002,0.3167425645,0.2597470678,0.33911565,0.3663962437,0.3451329331,0.3059527118,0.3420476135,0.2994557724,0.3184928171,0.26503205560000004,1312,Renca,Santiago,Metropolitana de Santiago
0.4798031363,0.47862820469999995,0.4755410941,0.4562008294,0.35741195859999997,0.5205242872,0.5576785651999999,0.3739629059,0.3798206242,0.425542925,0.3221650478,0.473146595,0.4201030656,0.5294375560000001,0.5549297705,0.4849390652,0.43862171520000004,0.5294974905000001,0.4447710943,0.47719299680000005,0.40567323040000003,1310,Huechuraba,Santiago,Metropolitana de Santiago
0.1773426759,0.1682910393,0.1808864294,0.16683587019999999,0.1597088789,0.17405935620000001,0.1682072149,0.1560044599,0.1523154528,0.1578813148,0.1480570513,0.1752990589,0.1459165439,0.1806206083,0.1743456628,0.18439934530000002,0.16077047190000002,0.1704953219,0.1682457174,0.21447493180000002,0.1687752591,1311,Lo Prado,Santiago,Metropolitana de Santiago
0.2390002141,0.22261848960000002,0.244812338,0.2127346759,0.1695382581,0.2106880671,0.2144745833,0.1792421528,0.1691163715,0.1950974942,0.1553777951,0.2326960822,0.1956365278,0.2417595775,0.2457948553,0.2496294444,0.2245446007,0.248146875,0.2255607755,0.2398705035,0.2004709028,1310,Cerro Navia,Santiago,Metropolitana de Santiago
0.1931098256,0.1604525182,0.17130069020000002,0.1578782923,0.1457261705,0.1653126422,0.1576870733,0.1466022431,0.1447620826,0.15065927529999998,0.1374085945,0.1779876516,0.1497885422,0.173558837,0.1706452481,0.1794997389,0.15839019310000002,0.1726139759,0.165785609,0.1885887708,0.1602427672,1312,Quinta Normal,Santiago,Metropolitana de Santiago
0.1945567049,0.1612626628,0.1609990707,0.15739475420000001,0.1456524666,0.17184285219999998,0.15824947890000002,0.1407284089,0.1394038127,0.154494346,0.1369038996,0.1774062272,0.1431753517,0.1736947803,0.1807538822,0.18237472640000002,0.1638286955,0.1770009032,0.1671070523,0.2199601529,0.163886651,1310,Independencia,Santiago,Metropolitana de Santiago
